filename,Condition,headYaw,headPitch,gazeYaw,gazePitch,confidence,emotion_index,gaze_yaw,gaze_pitch,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AUTHOR,BORN.DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME,date,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es,Search,Hits,Success,ERROR,Date
02george,Renaissance,48.3003421295284,15.0114942324276,-25.9549881194263,21.543213096919,0.775,2,-0.232948541641235,0.198926627635956,0.0811716616153717,0,0.11817829310894,0.0102166198194027,0.102517135441303,0.0166814289987087,0.52332067489624,0.0406358055770397,"HOLBEIN, Hans the Younger","(b. 1497, Augsburg, d. 1543, London)",Portrait of Simon George,1536-37,"Oil on oak, diameter 31 cm","Städelsches Kunstinstitut, Frankfurt",https://www.wga.hu/html/h/holbein/hans_y/1543/02george.html,painting,portrait,German,1501-1550,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Simon George"" HOLBEIN, Hans the Younger Städelsches Kunstinstitut, Frankfurt",25,ok,NA,2025-08-28T08:44:32Z
02gloves,Renaissance,33.0023689995354,23.7204527184161,-25.5539176628347,29.220847551672,0.975,0,-0.163613602519035,0.23614339530468,0.0407761782407761,0.0271650422364473,0.00211283192038536,0,0,0,0.00501311849802732,0.00448227440938354,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",Young Man with Cap and Gloves,1512-15,"Oil on canvas, 100 x 84 cm","Garrowby Hall, Earl of Halifax Collection, London",https://www.wga.hu/html/t/tiziano/10/21/02gloves.html,painting,portrait,Italian,1501-1550,1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Young Man with Cap and Gloves"" TIZIANO Vecellio Garrowby Hall, Earl of Halifax Collection, London",4,ok,NA,2025-08-28T08:44:33Z
02hair_l,Renaissance,-13.1780292880089,25.4393261038086,7.50574711621378,36.3828199908073,0.975,0,-0.205058217048645,-0.0227391198277473,0,0,0,0,0,0,0.00665429886430502,0,"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",Portrait of a Young Fürleger with Loose Hair,1497,"Oil on canvas, 56 x 43 cm","Städelsches Kunstinstitut, Frankfurt",https://www.wga.hu/html/d/durer/1/02/02hair_l.html,painting,portrait,German,1501-1550,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Young Fürleger with Loose Hair"" DÜRER, Albrecht Städelsches Kunstinstitut, Frankfurt",8,ok,NA,2025-08-28T08:44:34Z
02hat,Renaissance,7.56304289572687,27.3873826072533,-2.34912696003638,32.6012985429438,0.925,0,-0.169656008481979,-0.111883968114853,0.0205203797668219,0.0045247720554471,0.0264823716133833,0,0,0,0.00949807278811932,0.0859623998403549,"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)",Portrait of a Man with a Felt Hat,1541,"Oil on paper mounted to paperboard and lined, 58 x 47 cm","National Gallery of Canada, Ottawa",https://www.wga.hu/html/l/lotto/6/02hat.html,painting,portrait,Italian,1501-1550,1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Man with a Felt Hat"" LOTTO, Lorenzo National Gallery of Canada, Ottawa",33,ok,NA,2025-08-28T08:44:35Z
02henry8,Renaissance,1.83346494441863,33.6899183536924,-0.74484513367007,34.4347634873625,0.875,7,-0.138121783733368,0.107032164931297,0.0564487539231777,0.232091754674911,0,0,0,0.00388893578201532,0.563835382461548,0,"HOLBEIN, Hans the Younger","(b. 1497, Augsburg, d. 1543, London)",Henry VIII,after 1537,"Oil on canvas, 234 x 135 cm","Walker Art Gallery, Liverpool",https://www.wga.hu/html/h/holbein/hans_y/1535h/02henry8.html,painting,portrait,German,1501-1550,1537,Henry VIII,6,"en,it,de,fr,nl,es",107,"af,an,ang,ar,arz,ast,az,azb,bcl,be,be-tarask,bg,bn,br,bs,ca,ckb,cs,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,he,hi,hr,hu,hy,ia,id,ie,io,is,it,ja,jv,ka,kbp,km,ko,ks,ku,kw,la,lb,lfn,lo,lt,lv,mg,mk,ml,mr,ms,mt,mwl,mzn,nan,nb,nl,nn,oc,pa,pl,pms,ps,pt,ro,ru,sa,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,ta,th,tl,tr,uk,ur,uz,vi,vls,war,wuu,xmf,yi,yue,zh",2025-08-28T15:43:51Z,TRUE,Henry VIII,TRUE,Enrico VIII,TRUE,Henry VIII,TRUE,Henry VIII,TRUE,Henry VIII,TRUE,Enrique VIII de Inglaterra,"""Henry VIII"" HOLBEIN, Hans the Younger Walker Art Gallery, Liverpool",7600,ok,NA,2025-08-28T08:44:36Z
02inghir,Renaissance,27.4446783867664,14.8396068938883,-24.8090725291646,14.8969026734014,0.975,6,0.0236304476857185,0.207502231001854,0.00786441285163164,0.00891781505197287,0,0,0,0,0,0,RAFFAELLO Sanzio,"(b. 1483, Urbino, d. 1520, Roma)",Portrait of Tommaso Inghirami,1510-14,"Oil on wood, 90 x 63 cm","Galleria Palatina (Palazzo Pitti), Florence",https://www.wga.hu/html/r/raphael/5roma/3/02inghir.html,painting,portrait,Italian,1501-1550,1510,Tommaso Inghirami,4,"en,it,fr,es",6,"arz,en,es,fr,it,tr",2025-08-28T14:15:40Z,TRUE,Tommaso Inghirami,TRUE,Tommaso Inghirami,FALSE,,TRUE,Tommaso Inghirami,FALSE,,TRUE,Tommaso Inghirami,"""Portrait of Tommaso Inghirami"" RAFFAELLO Sanzio Galleria Palatina (Palazzo Pitti), Florence",46,ok,NA,2025-08-28T08:44:38Z
02lady,Renaissance,23.7204527184161,27.845748843358,-12.3185925953127,33.2315521175877,0.925,0,-0.122615560889244,0.0174233168363571,3.0120337032713e-4,0.00441248575225472,0,0,0,0,0,0.00161644443869591,"BOTTICELLI, Sandro","(b. 1445, Firenze, d. 1510, Firenze)",Portrait of a Lady,1470-75,"Tempera on panel, 65,7 x 41 cm","Victoria and Albert Museum, London",https://www.wga.hu/html/b/botticel/7portrai/02lady.html,painting,portrait,Italian,1451-1500,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Lady"" BOTTICELLI, Sandro Victoria and Albert Museum, London",8120,ok,NA,2025-08-28T08:44:39Z
02laura,Renaissance,23.7777484979292,21.2567341993535,-21.8869877739975,22.1161708920498,0.925,0,-0.113061055541039,0.22789640724659,0,0,0,0,0,0,0,0,GIORGIONE,"(b. 1477, Castelfranco, d. 1510, Venezia)",Portrait of a Young Woman (Laura),1506,"Oil on canvas mounted on panel, 41 x 34 cm","Kunsthistorisches Museum, Vienna",https://www.wga.hu/html/g/giorgion/portrait/02laura.html,painting,portrait,Italian,1451-1500,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Young Woman (Laura)"" GIORGIONE Kunsthistorisches Museum, Vienna",72,ok,NA,2025-08-28T08:44:40Z
02luthe1,Renaissance,-20.9702553017881,15.0687900119407,17.1314380744116,21.3140299788666,0.975,7,-0.0907544642686844,-0.134642273187637,0.0149840731173754,0.0094381021335721,0.00147062784526497,0,0,0,0.0203899629414082,0.00130200618878007,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Martin Luther as an Augustinian Monk in a Doctoral Hat,c. 1520,"Oil and tempera on wood, 40 x 27 cm",Private collection,https://www.wga.hu/html/c/cranach/lucas_e/12/02luthe1.html,painting,portrait,German,1501-1550,1520,Augustinian Monk,1,en,41,"ar,arz,az,bg,cs,cy,de,en,eo,et,fa,fi,fr,fy,he,hu,id,is,it,ka,ko,lt,lv,ms,nb,nl,pl,pt,ru,sh,simple,sk,sl,sr,sv,sw,th,uk,uz,vi,zh",2025-08-28T14:16:30Z,TRUE,Augustinians,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"""Martin Luther as an Augustinian Monk in a Doctoral Hat"" CRANACH, Lucas the Elder Private collection",3,ok,NA,2025-08-28T08:44:41Z
02luthe2,Renaissance,-20.855663742762,21.1421426403274,19.4232692549349,28.1322277409234,0.875,7,-0.157391875982285,-0.146926745772362,0.0446939915418625,0.020824171602726,0.0705490857362747,0.00699803652241826,2.79830215731636e-4,0.0116449445486069,0.00793792679905891,0.00418237689882517,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Portrait of Martin Luther as Junker Jörg,1521-22,"Oil and tempera on red beechwood, 34 x 25 cm","Museum der Bildenden Künste, Leipzig",https://www.wga.hu/html/c/cranach/lucas_e/12/02luthe2.html,painting,portrait,German,1501-1550,1521,Junker Jörg,2,"en,de",192,"af,am,an,ang,anp,ar,ary,arz,as,ast,av,awa,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bi,bn,br,bs,btm,bxr,ca,ce,ckb,cs,csb,cu,cy,da,de,diq,dty,el,eml,en,eo,es,et,eu,ext,fa,fi,fj,fo,fr,frp,frr,fy,ga,gan,gcr,gd,gl,gn,gom,got,gsw,gv,hak,he,hi,hif,hr,hsb,ht,hu,hy,hyw,ia,iba,id,ie,ilo,io,is,it,ja,jv,ka,kbp,kk,kn,knc,ko,ku,kw,ky,la,lad,lb,lez,lfn,li,lij,lld,lmo,ln,lt,lv,lzh,mad,mai,mg,min,mk,ml,mn,mr,mrj,ms,mt,my,myv,mzn,nan,nap,nb,nds,nds-nl,ne,new,nia,nl,nn,nrm,oc,pa,pcd,pl,pms,pnb,ps,pt,qu,rm,ro,ru,rue,rup,sa,sah,sat,sc,scn,sco,sgs,sh,simple,sk,sl,sm,sq,sr,stq,sv,sw,szl,szy,ta,te,th,tk,tl,tpi,tr,tt,ty,uk,ur,uz,vec,vep,vi,vo,vro,wa,war,wuu,xmf,yi,yo,yue,zea,zh,zu",2025-08-28T14:16:49Z,TRUE,Martin Luther,FALSE,,TRUE,Martin Luther,FALSE,,FALSE,,FALSE,,"""Portrait of Martin Luther as Junker Jörg"" CRANACH, Lucas the Elder Museum der Bildenden Künste, Leipzig",59,ok,NA,2025-08-28T08:44:42Z
02peelin,Renaissance,12.8915503904435,36.6120031088596,-9.3965078401455,39.1903131869483,0.875,2,-0.307822465896606,0.120798751711845,0.0026530574541539,8.15794803202152e-4,0,0.00104950543027371,0,0.0174618884921074,0.164839759469032,0.0157809220254421,CARAVAGGIO,"(b. 1571, Caravaggio, d. 1610, Porto Ercole)",Boy Peeling a Fruit,c. 1593,"Oil on canvas, 76 x 64 cm","Fondazione di Studi di Storia dell'Arte Roberto Longhi, Florence",https://www.wga.hu/html/c/caravagg/01/02peelin.html,painting,portrait,Italian,1551-1600,1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Boy Peeling a Fruit"" CARAVAGGIO Fondazione di Studi di Storia dell'Arte Roberto Longhi, Florence",16,ok,NA,2025-08-28T08:44:43Z
02popepa,Renaissance,-21.0848468608143,33.5753267946662,13.8082828626528,34.778538164441,0.975,0,-0.201171666383743,-0.158789873123169,0.00739448703825474,0.046303816139698,0.00437282118946314,0.00101965165231377,0,4.78325673611835e-4,0.0191997103393078,0,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",Pope Paul III,1545-46,"Oil on canvas, 106 x 85 cm","Museo Nazionale di Capodimonte, Naples",https://www.wga.hu/html/t/tiziano/10/22/02popepa.html,painting,portrait,Italian,1501-1550,1545,Paul III,2,"en,fr",83,"af,ar,arz,az,bcl,be,be-tarask,bg,br,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,fur,ga,gd,gl,gsw,hak,he,hr,hu,id,ilo,io,it,ja,jv,ka,ko,ku,la,lt,lv,lzh,mg,mk,mr,ms,nan,nb,nds,nl,pl,pt,qu,ro,ru,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,ta,th,tl,tr,uk,ur,vec,vi,war,wuu,yo,yue,zh",2025-08-28T14:17:07Z,TRUE,Pope Paul III,FALSE,,FALSE,,TRUE,Paul III,FALSE,,FALSE,,"""Pope Paul III"" TIZIANO Vecellio Museo Nazionale di Capodimonte, Naples",440,ok,NA,2025-08-28T08:44:44Z
02portra,Renaissance,27.158199489201,19.8816354910396,-20.6264806247096,19.7097481525003,0.975,0,-0.138601630926132,0.138238832354546,0,0,0,0,0,0,0.00490117399021983,0.00247532222419977,"UNKNOWN MASTER, Flemish",(early 16th century in Southern Netherlands),Portrait of Abbot Christiaan de Hondt,c. 1500,"Panel, 30 x 14 cm","Koninklijk Museum voor Schone Kunsten, Antwerp",https://www.wga.hu/html/m/master/zunk_fl/16_paint/2/02portra.html,painting,portrait,Flemish,1501-1550,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02redber,Renaissance,8.88084582452776,11.2872685640772,4.23988768396809,17.9908747671079,0.975,7,-0.0980565622448921,0.102789856493473,0.00484598241746426,0,0.014968141913414,0,0,0,0.0101606082171202,6.85450777382357e-6,"CARPACCIO, Vittore","(b. 1472, Venezia, d. 1526, Capodistria)",Portrait of an Unknown Man with Red Beret,1490-93,"Tempera on wood, 35 x 23 cm","Museo Correr, Venice",https://www.wga.hu/html/c/carpacci/2/02redber.html,painting,portrait,Italian,1501-1550,1490,Red Beret,1,en,4,"az,en,th,tr",2025-08-28T14:17:34Z,TRUE,Red beret,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"""Portrait of an Unknown Man with Red Beret"" CARPACCIO, Vittore Museo Correr, Venice",15,ok,NA,2025-08-28T08:44:45Z
02seymou,Renaissance,25.038255647217,33.8618056922316,-21.7723962149713,37.9871018171736,0.975,0,-0.231166899204254,0.278105646371841,0.0453542359173298,0.0732554793357849,1.58590963110328e-4,0,0,4.86249555251561e-5,0.0437780767679214,0.0171853099018335,"HOLBEIN, Hans the Younger","(b. 1497, Augsburg, d. 1543, London)","Jane Seymour, Queen of England",1536,"Oil on wood, 665 x 41 cm","Kunsthistorisches Museum, Vienna",https://www.wga.hu/html/h/holbein/hans_y/1535h/02seymou.html,painting,portrait,German,1501-1550,1536,Jane Seymour,6,"en,it,de,fr,nl,es",60,"af,ang,ar,ast,az,azb,be,bg,br,bs,ca,ckb,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,ga,gl,he,hr,hu,hy,id,io,it,ja,ka,ko,la,mk,ms,mwl,nb,nl,pl,pt,ro,ru,sh,simple,sk,sl,sr,sv,th,tl,tr,uk,vi,war,zh",2025-08-28T14:17:45Z,TRUE,Jane Seymour,TRUE,Jane Seymour,TRUE,Jane Seymour,TRUE,Jane Seymour,TRUE,Jane Seymour,TRUE,Jane Seymour,"""Jane Seymour, Queen of England"" HOLBEIN, Hans the Younger Kunsthistorisches Museum, Vienna",99,ok,NA,2025-08-28T08:44:46Z
02sick,Renaissance,15.5271562480453,26.9863121506618,-12.6050714928781,32.0856365273261,0.975,6,-0.146555066108704,0.224568977952003,9.38244629651308e-4,0.00171435798984021,0.0236726775765419,8.73165772645734e-5,0.00207773828878999,0,0.0175333507359028,0.0151327224448323,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",The Sick Man,c. 1514,"Oil on canvas, 81 x 60 cm","Galleria degli Uffizi, Florence",https://www.wga.hu/html/t/tiziano/10/21/02sick.html,painting,portrait,Italian,1501-1550,1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""The Sick Man"" TIZIANO Vecellio Galleria degli Uffizi, Florence",73,ok,NA,2025-08-28T08:44:48Z
02speyer,Renaissance,23.0329033642591,13.0061419494697,-19.8816354910396,20.855663742762,0.975,0,-0.205787539482117,0.200246244668961,0.00174514821264893,0.00360495108179748,0.0281321778893471,8.3383364835754e-4,0,0.00367779168300331,0.00656165787950158,0.00355707202106714,"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",Portrait of Burkard von Speyer,1506,"Oil and tempera on panel, 32 x 26 cm","Royal Collection, Windsor",https://www.wga.hu/html/d/durer/1/05/02speyer.html,painting,portrait,German,1501-1550,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Burkard von Speyer"" DÜRER, Albrecht Royal Collection, Windsor",7,ok,NA,2025-08-28T08:44:49Z
02wise,Renaissance,-22.0588751125367,17.1887338539247,22.0015793330236,24.0069316159815,0.975,0,-0.0535516478121281,-0.160152167081833,0.00339944777078927,0.0127048445865512,0.00229883659631014,0,0,0,0.00483689922839403,0.0028279977850616,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Portrait of Frederick the Wise in Old Age,1527,"Oil and tempera on red beechwood, 40 x 23 cm","Hessisches Landesmuseum, Darmstadt",https://www.wga.hu/html/c/cranach/lucas_e/13/02wise.html,painting,portrait,German,1501-1550,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Frederick the Wise in Old Age"" CRANACH, Lucas the Elder Hessisches Landesmuseum, Darmstadt",13,ok,NA,2025-08-28T08:44:50Z
02young,Renaissance,17.1314380744116,25.8976923399132,-0.859436692696235,25.3820303242955,0.975,7,-0.206331819295883,0.0547613017261028,0.00678051356226206,0.00436619855463505,0.00248943315818906,0.0257903710007668,0,0.112359963357449,0.199318826198578,0,"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)",Young Man in a Striped Coat,1525-26,"Oil on wood, 47 x 38 cm","Castello Sforzesco, Milan",https://www.wga.hu/html/l/lotto/4/02young.html,painting,portrait,Italian,1501-1550,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Young Man in a Striped Coat"" LOTTO, Lorenzo Castello Sforzesco, Milan",4,ok,NA,2025-08-28T08:44:51Z
0302grec,Renaissance,-19.9389312705526,27.845748843358,15.9282267046369,27.4446783867664,0.975,0,-0.175421416759491,-0.110833272337914,0.205075174570084,0.0114025603979826,0.0431215167045593,0.0077023021876812,0.0478461571037769,0.00693922024220228,0.185985237360001,0.0338878333568573,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",Giulio Clovio,1571-72,"Oil on canvas, 58 x 86 cm","Museo Nazionale di Capodimonte, Naples",https://www.wga.hu/html/g/greco_el/03/0302grec.html,painting,portrait,Spanish,1551-1600,1571,Giulio Clovio,6,"en,it,de,fr,nl,es",26,"be,bs,ca,cs,de,el,en,eo,es,fa,fr,hr,hy,id,it,ja,mk,nl,pl,pt,ru,sh,sr,sv,uk,zh",2025-08-28T14:18:28Z,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,"""Giulio Clovio"" GRECO, El Museo Nazionale di Capodimonte, Naples",181,ok,NA,2025-08-28T08:44:52Z
0305grec,Renaissance,23.7204527184161,21.8869877739975,-17.1887338539247,26.8717205916356,0.975,0,-0.165553539991379,-0.105288922786713,0.0350721329450607,0.0536169037222862,0,0.067245714366436,0,0.088787779211998,0.113665081560612,0.0857965499162674,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",Vincenzo Anastagi,1571-76,"Oil on canvas, 188 x 127 cm","Frick Collection, New York",https://www.wga.hu/html/g/greco_el/03/0305grec.html,painting,portrait,Spanish,1551-1600,1571,Vincenzo Anastagi,3,"en,it,nl",4,"cs,en,it,nl",2025-08-28T14:18:34Z,TRUE,Vincenzo Anastagi,TRUE,Vincenzo Anastagi,FALSE,,FALSE,,TRUE,Vincenzo Anastagi,FALSE,,"""Vincenzo Anastagi"" GRECO, El Frick Collection, New York",173,ok,NA,2025-08-28T08:44:53Z
0312grec,Renaissance,16.2720013817154,23.2047907027983,-8.93814160404084,31.0543124960906,0.975,7,-0.0888776928186417,0.00222050049342215,0.00585650000721216,0.0106028178706765,0.00293131289072335,0,0,0.00270468858070672,0.00721555668860674,0.0207638368010521,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",Portrait of a Man,1570-75,"Oil on canvas, 116 x 98 cm","Statens Museum for Kunst, Copenhagen",https://www.wga.hu/html/g/greco_el/03/0312grec.html,painting,portrait,Spanish,1551-1600,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03beard,Renaissance,-13.3499166265482,19.9962270500657,9.3965078401455,22.8610160257198,0.975,1,-0.107369109988213,-0.15064562857151,0.00476669985800982,0.0182161536067724,1.6146481357282e-5,0.00839776452630758,0,0.0103464545682073,0.0296427737921476,0.00443600816652179,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Portrait of a Bearded Man,1527,"Oil and tempera on red beechwood, 28 x 35 cm","Museum zu Allerheiligen, Schaffhausen",https://www.wga.hu/html/c/cranach/lucas_e/13/03beard.html,painting,portrait,German,1501-1550,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Bearded Man"" CRANACH, Lucas the Elder Museum zu Allerheiligen, Schaffhausen",19,ok,NA,2025-08-28T08:44:55Z
03boy_fr,Renaissance,-15.0114942324276,5.8441695103344,16.4438887202546,15.8709309251238,0.975,0,-0.194288492202759,-0.0165712162852287,0.0174944885075092,0.0135196261107922,0.00409681908786297,0,0,0.00509674428030849,0.201282948255539,0.0879314243793488,CARAVAGGIO,"(b. 1571, Caravaggio, d. 1610, Porto Ercole)",Boy with a Basket of Fruit,c. 1593,"Oil on canvas, 70 x 67 cm","Galleria Borghese, Rome",https://www.wga.hu/html/c/caravagg/01/03boy_fr.html,painting,portrait,Italian,1551-1600,1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Boy with a Basket of Fruit"" CARAVAGGIO Galleria Borghese, Rome",3190,ok,NA,2025-08-28T08:44:56Z
03denmar,Renaissance,5.8441695103344,46.1231025080313,-3.32315521175878,44.0604544455603,0.975,7,-0.257681041955948,0.0460029877722263,0.00541749875992537,0.00439859787002206,0,0,0,0.00445192819461226,0.324069261550903,0,"HOLBEIN, Hans the Younger","(b. 1497, Augsburg, d. 1543, London)","Christina of Denmark, Ducchess of Milan",1538,"Oil on oak, 179 x 83 cm","National Gallery, London",https://www.wga.hu/html/h/holbein/hans_y/1543/03denmar.html,painting,portrait,German,1501-1550,1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Christina of Denmark, Ducchess of Milan"" HOLBEIN, Hans the Younger National Gallery, London",26,ok,NA,2025-08-28T08:44:57Z
03gloves,Renaissance,9.28191628111934,33.0596647790485,-1.66157760587939,32.6585943224569,0.975,0,-0.14283874630928,0.0949036180973053,0.0384205877780914,0.0170516930520535,0.0242162514477968,0,0,0,0.00879694707691669,0.0480693876743317,"LOTTO, Lorenzo","(b. ca. 1480, Venezia, d. 1556, Loreto)",Portrait of a Gentleman with Gloves,c. 1543,"Oil on canvas, 90 x 75 cm","Pinacoteca di Brera, Milan",https://www.wga.hu/html/l/lotto/6/03gloves.html,painting,portrait,Italian,1501-1550,1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Gentleman with Gloves"" LOTTO, Lorenzo Pinacoteca di Brera, Milan",34,ok,NA,2025-08-28T08:44:58Z
03hair_d,Renaissance,19.0221987983433,34.2055803693101,-4.69825392007275,29.1635517721589,0.975,0,-0.216401666402817,0.107756480574608,0.00400223676115274,0.0234376341104507,0,0,0,0.00121608178596944,0.0164432022720575,0,"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",Portrait of a Young Fürleger with Her Hair Done Up,1497,"Oil on canvas, 56,5 x 42,5 cm","Staatliche Museen, Berlin",https://www.wga.hu/html/d/durer/1/02/03hair_d.html,painting,portrait,German,1501-1550,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Young Fürleger with Her Hair Done Up"" DÜRER, Albrecht Staatliche Museen, Berlin",14,ok,NA,2025-08-28T08:44:59Z
03juris1,Renaissance,-28.2468192999496,19.0794945778564,25.725805001374,25.038255647217,0.875,0,-0.0925059467554092,-0.148398905992508,0.00182412296999246,0.0105969188734889,1.74570974195376e-4,0,0,0,0.00834006816148758,0.00178131239954382,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Portrait of a Jurist,1503,"Oil and tempera on wood, 54 x 39 cm","Germanisches Nationalmuseum, Nuremberg",https://www.wga.hu/html/c/cranach/lucas_e/11/03juris1.html,painting,portrait,German,1501-1550,1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Jurist"" CRANACH, Lucas the Elder Germanisches Nationalmuseum, Nuremberg",52,ok,NA,2025-08-28T08:45:00Z
03juris2,Renaissance,23.6058611593899,26.8717205916356,-17.8189874285686,29.220847551672,0.975,0,-0.146593600511551,0.281014233827591,0.055615309625864,0.0901826843619347,0,0,0,0,0.00711964536458254,0.00121103145647794,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",Portrait of the Jurist's Wife,1503,"Oil and tempera on wood, 53 x 36 cm","Staatliche Museen, Berlin",https://www.wga.hu/html/c/cranach/lucas_e/11/03juris2.html,painting,portrait,German,1501-1550,1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of the Jurist's Wife"" CRANACH, Lucas the Elder Staatliche Museen, Berlin",1,ok,NA,2025-08-28T08:45:01Z
03knight,Renaissance,-3.38045099127186,26.0695796784525,2.69290163711487,24.2934105135469,0.975,2,-0.168721288442612,-0.163559168577194,0.0182653293013573,0.00725550064817071,0.0115182045847178,0,0,0,0.00783596187829971,0.0113327279686928,"CARPACCIO, Vittore","(b. 1472, Venezia, d. 1526, Capodistria)",Portrait of a Knight,1510,"Tempera on canvas, 218 x 152 cm","Museo Thyssen-Bornemisza, Madrid",https://www.wga.hu/html/c/carpacci/5/03knight.html,painting,portrait,Italian,1501-1550,1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Knight"" CARPACCIO, Vittore Museo Thyssen-Bornemisza, Madrid",224,ok,NA,2025-08-28T08:45:02Z
